id,macbola,timestamp,firmware_bola,firmware_gateway,firmware_RX,xace,yace,zace,xgiro,ygiro,zgiro,bateria,estado,temperatura,desgaste,intensidadsenial,idmolino,codigomolino,id01,id02,id03,id04,id05,id06,id07,servicio
237,EC:D7:45:F4:6F:42,2021-09-07 18:27:04,1.0.3.5,2.4,1.0,1.1295230113225971,2.2794790319208773,3.07344641765651,-0.22690165434514045,0.5681523366235035,0.15756209330585258,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
238,EC:D7:45:F4:6F:43,2021-09-07 18:27:04,1.0.3.5,2.4,1.0,8.53459658911331,-0.5063541389903383,-11.283662732226903,0.9562057227849158,0.2776697833695234,-0.9196130161857797,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
239,EC:D7:45:F4:6F:44,2021-09-07 18:27:04,1.0.3.5,2.4,1.0,-2.7373944936156245,-3.5801695198980226,4.210526147674848,-0.31490053783320515,0.5810996031451586,-0.2530169335866879,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
240,EC:D7:45:F4:6F:45,2021-09-07 18:27:04,1.0.3.5,2.4,1.0,4.324516007587007,-2.7498570798094075,-5.375340571901124,0.29576192987249367,-0.11674171308675754,0.2593773682881584,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
241,EC:D7:45:F4:6F:30,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-7.433145601096032,-4.673599562839609,-1.5637792063873805,0.9854589644106395,0.19984941191715844,-0.8410658823522354,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
242,EC:D7:45:F4:6F:31,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-14.174842572208068,8.367336017098069,1.4967644893681424,-0.6331973269453622,0.4938627135673227,0.4272482578633891,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
243,EC:D7:45:F4:6F:32,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,9.663981183445673,0.8756193295835094,-2.2352121374089537,0.4099081609199901,-0.6761686964738554,-0.2238563839248012,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
244,EC:D7:45:F4:6F:33,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-4.49894779605941,-2.574668424482277,-5.79425707916899,-0.72431843379,-0.5554641615438926,0.19522433174373827,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
245,EC:D7:45:F4:6F:34,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,0.1375950449260005,-0.3453243165477875,2.12288311586665,0.37537451608972117,0.23899334989359802,1.0366350376163567,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
246,EC:D7:45:F4:6F:35,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,1.2833016468003704,1.7253134028676724,-2.1984022465408692,0.5437127480558861,0.7159245933653182,-1.4853842189244544,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
247,EC:D7:45:F4:6F:36,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,3.682394616589137,-4.945157681734014,1.5843007137626,0.04238110540049897,-0.6306134614040086,-0.6777898381813464,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
248,EC:D7:45:F4:6F:37,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-1.1554251711913133,11.816926020645685,-5.584795401848723,-0.20329414532642173,-0.14500279562703247,-0.13382295664805427,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
249,EC:D7:45:F4:6F:38,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,5.063318625303206,9.263584563808129,-0.2035431758149614,0.2072974521638606,-0.1628359147723276,0.7880766945019204,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
250,EC:D7:45:F4:6F:39,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-0.24878085865256586,3.0845896465161604,-0.8735264091905398,0.5638691777189193,-0.03309083720768255,-0.42212360480238476,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
251,EC:D7:45:F4:6F:40,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,8.603192213566087,-8.765846254991967,0.7775592638246689,-0.17772000888764586,-0.4559014369328922,1.0452529339951617,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
252,EC:D7:45:F4:6F:41,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,1.526856603575103,-1.8602561211820583,-4.001781834006837,0.16889702764833392,-0.0019186410504233836,-0.12066992931660431,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
253,EC:D7:45:F4:6F:42,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-2.9954683977889394,6.865595394902304,0.9821789833277551,-0.09395610816922155,-0.6272268975898478,-0.389006812342543,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
254,EC:D7:45:F4:6F:43,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,3.3012604350566517,-3.388830125378756,2.941807364320142,-0.05588489229191242,0.19823427989982847,0.17424223333511388,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
255,EC:D7:45:F4:6F:44,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-1.9668591917450509,-1.1921371420081095,-0.30967165343913583,0.3287578547117727,1.2041690328165726,0.4360390812957434,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
256,EC:D7:45:F4:6F:45,2021-09-07 18:27:05,1.0.3.5,2.4,1.0,-5.9021559029197315,9.990688964845166,-0.5306549588575236,-0.3472841777694303,0.06247764573190959,-0.028187681236428088,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
257,EC:D7:45:F4:6F:30,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,1.1448502550580346,-0.13255005944754736,-0.11870379221340446,0.6334503116510017,0.8491578162480133,0.04902152155834795,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
258,EC:D7:45:F4:6F:31,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,7.14859656623045,4.206730440292751,5.381811116808086,0.1340758852365244,0.10406434496371285,0.3994322835883556,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
259,EC:D7:45:F4:6F:32,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-4.328277996009647,0.2590887292838376,-5.099257143838587,0.4569664603175625,0.10674249203293917,0.2979055806524478,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
260,EC:D7:45:F4:6F:33,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-1.5134413121536596,-3.4611400303203546,4.328686314373777,-0.21551021318863403,-0.10682651180997137,0.017593841452439172,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
261,EC:D7:45:F4:6F:34,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,2.0993213983248245,0.2739952662479412,-4.684415071056876,-0.5246150331497315,0.5083689117987433,-0.1574528006672869,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
262,EC:D7:45:F4:6F:35,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-1.0853069136630507,-3.983984197703406,4.198751110995211,0.2342545619600214,-0.2702601581631254,-0.8615979707975485,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
263,EC:D7:45:F4:6F:36,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,8.118068417682409,-2.526306375463813,-5.241209053996862,-0.24601117384190208,-0.5697821643275863,-0.003920891919501253,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
264,EC:D7:45:F4:6F:37,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-2.4924357640552763,-5.339438468926043,3.0687543781376165,-0.42746173055619163,-0.9290783294293847,0.17013282328623167,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
265,EC:D7:45:F4:6F:38,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-2.471312218632187,-4.898537789763158,-7.507068525887639,-0.3513293664086342,-0.30241749701236553,-0.24191420156811644,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
266,EC:D7:45:F4:6F:39,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-2.26536579617032,5.696213636680653,4.772265642241253,0.15712120848437816,0.28277769267499125,-0.22828311040966817,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
267,EC:D7:45:F4:6F:40,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-6.55294655622733,2.3985338223581056,6.199779095754809,-0.34825175596464636,-0.34615167774327193,-0.34978268184114436,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
268,EC:D7:45:F4:6F:41,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-5.9564087121119735,2.473397538692173,-4.886465181051071,0.6880951342332414,0.8331559347194001,0.042914743290514645,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
269,EC:D7:45:F4:6F:42,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-0.19229253060174822,-3.8448259720887332,4.0704152219558285,0.04263951186921913,-0.7447886115726302,-0.4673299133193431,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
270,EC:D7:45:F4:6F:43,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,2.1120903988855613,-2.2388021050310973,1.9808268725540847,0.12414327281788227,0.7183197334753673,-0.04950686153224426,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
271,EC:D7:45:F4:6F:44,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,4.770939634030048,4.977062025699828,5.955462201111262,-0.17221631800632337,0.1399619627879965,1.2730463471796183,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
272,EC:D7:45:F4:6F:45,2021-09-07 18:27:06,1.0.3.5,2.4,1.0,-0.8746103802824707,-2.7239643104465956,0.542218768546019,-0.5891825791406449,-0.426451060403568,-0.21406747986690053,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
273,EC:D7:45:F4:6F:30,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-1.27586970479717,4.523726737082581,-4.937658017543241,-0.09185622066409586,0.13101264624047412,-0.1462436445054511,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
274,EC:D7:45:F4:6F:31,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,3.3385402561165383,10.057205271845657,-4.860292458745018,-0.4346460146252092,-0.2561250008217798,-0.27188810373707956,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
275,EC:D7:45:F4:6F:32,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-2.4385563695494783,1.8994227024016794,7.8480993093768,1.2322220778694262,-0.0399408956445839,-1.0271098111743506,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
276,EC:D7:45:F4:6F:33,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,7.026012471380269,0.06459728955744573,-1.8598005578353798,0.5493511768969321,-0.05696387844517947,-0.11223587590702479,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
277,EC:D7:45:F4:6F:34,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-3.933850952160007,4.1492767458368975,3.803208492806572,-0.4258935267572298,-0.28029576094596287,0.6199216154123176,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
278,EC:D7:45:F4:6F:35,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-3.237278424706355,-1.8766067911125106,-3.4539531195894138,-0.11952165867635721,0.4302588105867522,0.030580749003160042,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
279,EC:D7:45:F4:6F:36,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,4.4831284842007415,2.70600815478595,-9.093614996049782,-0.007293987709660734,-0.01094048210905424,-0.8317361227445839,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
280,EC:D7:45:F4:6F:37,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,3.521214602220051,-0.2294352605074809,-2.270747137962016,0.25958881392611666,0.4811979104632489,0.3612312825570566,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
281,EC:D7:45:F4:6F:38,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-2.3661886689221894,-0.16870662199575093,11.02253928461552,-0.6480553025057441,0.03623589697335234,0.016582516935160545,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
282,EC:D7:45:F4:6F:39,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,6.7564875950227,2.763742650415373,0.9999314343306249,-0.14793453240430116,0.6203342787816178,0.03496906109248242,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
283,EC:D7:45:F4:6F:40,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-0.4346659550970538,0.7597042665178662,3.0963105624246325,0.019040136513049633,0.12900999814750708,0.39798589283246044,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
284,EC:D7:45:F4:6F:41,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-3.252229350941132,-1.0717744495753778,0.320074430862747,0.3421557601569982,0.2799722177394901,-0.24064098776026646,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
285,EC:D7:45:F4:6F:42,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-4.644772105626689,-1.683113363386857,-2.250890545435355,0.445565678839844,0.3182507134836777,0.0320845862634749,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
286,EC:D7:45:F4:6F:43,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-4.851436350545297,-5.874823335408328,0.5537349504449647,0.30549693536821393,0.1881537318636779,-0.12667572212801215,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
287,EC:D7:45:F4:6F:44,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,2.567699927970844,-8.867095799675877,5.162894030422555,0.7521463518267557,0.08720291181012547,0.12011446221740557,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
288,EC:D7:45:F4:6F:45,2021-09-07 18:27:07,1.0.3.5,2.4,1.0,-0.9331677469817163,4.027870066165819,-4.114927004034069,-0.288307405339714,0.19934764196968258,-0.7118462488132282,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
289,EC:D7:45:F4:6F:30,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,2.2164042287432775,2.060318818646427,-0.05385357736963863,-0.24814636601902862,0.8733478660212962,-0.2678639730769067,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
290,EC:D7:45:F4:6F:31,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,0.6960142296613866,3.6283898790792515,-0.06299051801593628,0.5241873727687784,0.0010945017056009363,0.12804791279235678,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
291,EC:D7:45:F4:6F:32,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,-0.032890711007531985,2.9620551836975713,-2.9091217369265845,0.44534179447154676,0.5167668276808272,-0.5212526433023902,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
292,EC:D7:45:F4:6F:33,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,-6.731247976126474,-5.970738016543182,-3.587287861876762,0.3446341736886751,0.032561168101932554,0.9410169315918568,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
293,EC:D7:45:F4:6F:34,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,7.099304994154666,-6.8917645120246975,-1.748755159700814,-0.1505756136313117,0.8030841772991488,0.39198049489649284,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
294,EC:D7:45:F4:6F:35,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,4.171941602848587,-3.6564055541627876,9.137206666680434,-0.5517776416457612,0.014359396510792615,-0.48087828955228856,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
295,EC:D7:45:F4:6F:36,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,-4.034282278981667,1.1352698101800613,-4.034970648919979,0.3430477165113702,0.25946703939823723,0.028002657058411543,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
296,EC:D7:45:F4:6F:37,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,2.8675778990455223,5.065463737433493,4.908438271042774,-0.5691291624758238,0.3265396628970169,0.4464582821413054,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
297,EC:D7:45:F4:6F:38,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,-1.689997536525792,-1.7396544783831365,5.4323734329984115,0.3302952646071702,0.06579664955125332,0.71663826591268,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
298,EC:D7:45:F4:6F:39,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,4.191802370988008,7.803126242453572,-1.744732574064496,0.4919761178212099,-0.9917730510900133,-0.32201413940431584,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
299,EC:D7:45:F4:6F:40,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,7.514619304156838,-4.356795576009861,-0.6815096693306008,-0.17353629626780798,0.23920525110425697,0.5702778682701123,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
300,EC:D7:45:F4:6F:41,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,7.210918924208814,-0.6758035456645821,1.5129704204640753,0.4379108012361099,0.5788195742824598,-0.13909749731500362,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
301,EC:D7:45:F4:6F:42,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,6.099325145646031,-6.46915219503881,1.253103896101073,-0.6883009255782602,-0.2308114005207499,-0.3950441149221848,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
302,EC:D7:45:F4:6F:43,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,7.97176409516203,7.5252150682201515,3.502082563303972,0.08091527097828859,-0.9767877251346408,-0.8491848685944603,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
303,EC:D7:45:F4:6F:44,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,0.8394378155932614,3.28377092498398,2.311456838283901,-0.36344621753523987,-0.38707747968446266,0.2703916301979859,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
304,EC:D7:45:F4:6F:45,2021-09-07 18:27:08,1.0.3.5,2.4,1.0,10.218784914805145,3.2815283792859296,-0.16988094267353546,-0.055392801674648,0.2210577111150025,0.15462520265496324,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
305,EC:D7:45:F4:6F:30,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-6.428203242782893,6.942015151814912,2.050432293870011,0.2784426702106269,-0.22510345374865434,0.5538162658931898,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
306,EC:D7:45:F4:6F:31,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,4.5559482147047605,-3.2626664776894407,4.621872140523087,-0.35586328243674015,-0.9220858164672232,0.4189621255086255,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
307,EC:D7:45:F4:6F:32,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-4.463456781965909,-2.4843988302053486,-4.205985280888248,-0.03663545108603756,-0.17919489742177114,0.08009587533987982,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
308,EC:D7:45:F4:6F:33,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,2.12037934645003,7.335601597230667,2.0541252839559103,0.25428744680075976,0.24527570476169874,0.4064970618394326,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
309,EC:D7:45:F4:6F:34,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,4.0515174323419005,1.2964129630570356,-5.227991366949,-0.4786767179675452,0.143488895059822,-0.1579974030346708,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
310,EC:D7:45:F4:6F:35,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-1.8407889085560982,-2.3372293549198506,-3.2302488443099273,0.5469590235801105,0.3911496662021441,-0.6342367254282826,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
311,EC:D7:45:F4:6F:36,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,0.852790481109737,-0.07899678337050685,-2.077240852789812,0.5234897887439051,0.15977756616389824,0.03698747430001643,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
312,EC:D7:45:F4:6F:37,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-3.856725518811901,4.277615637215908,1.1153212830043067,0.1414851952803515,-0.34474478435034045,0.7467421605617784,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
313,EC:D7:45:F4:6F:38,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-13.916215381474522,-6.249020535150706,-7.473113657980727,-0.6449536061163109,-0.5135759813946293,-0.25315687927931235,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
314,EC:D7:45:F4:6F:39,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-1.4948777694342112,0.8771688022376555,6.0867167499570725,0.28228225729814865,0.06211298483143887,-0.0758812563778241,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
315,EC:D7:45:F4:6F:40,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,1.7014867133921006,3.6292521023032758,-3.292768512686314,0.8744252633908534,-0.006445822360210102,0.42749735518703735,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
316,EC:D7:45:F4:6F:41,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-11.011152921039445,0.8607389945398114,-1.7606413827377676,0.6810928146842274,0.5067616345713581,0.15974028401860407,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
317,EC:D7:45:F4:6F:42,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,2.827090460586229,-1.3913025799433447,-4.066526494266924,0.5715867887326453,-0.6002569947257086,-0.262182480952076,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
318,EC:D7:45:F4:6F:43,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-5.24015475363311,-4.25536647955111,-1.8470974847915402,0.4178429527419783,-0.4849163968883069,0.366443761052537,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
319,EC:D7:45:F4:6F:44,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,-8.359117063127718,-3.7428212414920607,-3.8993694569071815,0.3324424435559338,0.6605700838708131,-1.1554958113187024,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
320,EC:D7:45:F4:6F:45,2021-09-07 18:27:09,1.0.3.5,2.4,1.0,0.3251486908988096,7.2792071487392755,0.11100411332820291,0.8219147228745994,0.5774297877077855,0.1425769949262919,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
321,EC:D7:45:F4:6F:30,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,-6.315142420752238,-2.9706479754068846,6.94821672921099,-0.44337784693142096,-0.5408554580951657,-0.22634414832980748,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
322,EC:D7:45:F4:6F:31,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,5.688207165251573,0.47379821008520856,-6.849419012956476,-0.31369315618355126,0.3378201475458771,0.5744971294179745,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
323,EC:D7:45:F4:6F:32,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,6.863060482041427,2.3056398724225406,2.1002698542493197,-0.483186473642336,-0.28114996485592814,-0.6810058714363177,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
324,EC:D7:45:F4:6F:33,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,-0.6391732925824793,1.825654240363519,0.2124553043310846,-0.4693694593540499,0.28553155047595663,0.4586448847755626,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
325,EC:D7:45:F4:6F:34,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,5.563364324437545,-9.691108975487825,-10.858781487498785,-0.5432986249593458,0.26868801537076714,0.514673140490091,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
326,EC:D7:45:F4:6F:35,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,3.2809392992029283,0.1728530508176808,1.1243796977485625,-0.12250516616762856,-0.3372338062697308,-0.49242303290975026,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
327,EC:D7:45:F4:6F:36,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,14.258921152580447,-1.115260267472446,2.506488302166999,0.27275270436239657,0.446783528197855,-0.024113067878487014,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
328,EC:D7:45:F4:6F:37,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,4.195036918671927,8.984940761474334,-2.861476997704736,-0.28829091195378953,-0.49747610970776585,-0.17693961671402877,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
329,EC:D7:45:F4:6F:38,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,-5.506020651575944,1.488260246830134,3.005379801589457,0.6054175215021838,0.6431591798207332,-0.18611582039184726,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
330,EC:D7:45:F4:6F:39,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,0.8560500283871268,-3.565737778715152,0.28856272263930455,0.0469217718305869,0.250029701535825,-0.029483247865365596,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
331,EC:D7:45:F4:6F:40,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,-4.784367844234696,4.491980489845531,-0.6032594144017374,-0.6905418522770868,-0.8530059653524651,0.34044322754887896,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
332,EC:D7:45:F4:6F:41,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,-7.992395099139255,3.0281237570217168,6.789613274636363,0.26639123750031485,0.40545030595251086,0.2841877174676513,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
333,EC:D7:45:F4:6F:42,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,-2.673732683131706,0.9933170655769639,-8.360980219531944,0.30865085397590086,0.3197534337359179,0.07444910803935917,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
334,EC:D7:45:F4:6F:43,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,4.862720591600792,-0.7509134499424402,-7.645551799366901,0.7051514749150067,0.049962075830384804,-0.30462355120221085,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
335,EC:D7:45:F4:6F:44,2021-09-07 18:27:10,1.0.3.5,2.4,1.0,-2.3183780271906564,-1.6377992776791028,0.9232418733129387,-0.6292295104136392,0.055068652409767375,-0.17473705852470928,0,A,23.25,15,-78,0,000001,0,0,0,0,0,0,0,Grinding
